-100.9894,25.4240
-100.4674,25.6979
-92.9082,16.8066
-98.2916,26.0522
-98.3774,26.0526
-99.0354,19.3605
-100.2869,25.7572
-99.1784,19.5299
-103.4854,25.5951
-100.9463,25.5375
-98.3590,26.0593
-106.1422,28.7022
-100.2729,25.6849
-103.3939,25.5138
-103.2512,20.4548
-100.3175,25.7257
-99.1646,19.2685
-104.8922,21.4798
-99.1400,19.4818
-103.4529,20.6932
-95.7951,15.9453
-98.4062,26.0413
-108.9943,25.7941
-105.3207,20.7496
-116.9981,32.5119
-106.4809,31.7426
-116.9417,32.4850
-104.9040,21.5252
-116.9310,32.5438
-106.4088,31.6654
-100.8398,25.6130
-98.2279,26.0469
-98.2710,26.0863
-100.1764,25.6944
-105.3031,20.7449
-106.4070,31.6427
-116.9228,32.5372
-100.9980,25.4501
-105.2707,20.7375
-98.3768,26.0517
-108.9733,25.7948
-117.0529,32.4953
-103.4197,20.6880
-117.0559,32.3932
-116.9490,32.5265
-116.9643,32.5030
-101.7064,22.6360
-117.0305,32.4915
-100.3196,25.7039
-105.2228,20.6271
-98.3505,26.0428
-97.4776,25.8660
-103.4926,25.5808
-99.1762,19.4153
-100.9801,29.3250
-98.3122,26.0602
-92.1380,15.6667
-106.5588,31.7754
-100.5500,28.7000
-115.5103,32.6227
-98.8799,19.3993
-109.0235,25.8082
-100.7929,19.9030
-100.1731,25.6254
-100.2486,25.7841
-116.9517,32.5047
-93.3097,16.7668
-116.9372,32.4800
-98.1957,26.0128
-100.2367,25.8603
-100.9964,25.4649
-99.1686,18.9100
-99.1334,19.3083
-102.9302,20.3766
-99.1876,19.3808
-104.3395,19.1210
-100.5383,28.6979
-98.3257,26.0771
-92.1598,14.6724
-100.2974,25.7532
-100.2656,25.6800
-98.3238,26.0702
-106.0961,28.7298
-117.0118,32.5312
-104.3036,19.0960
-103.7395,19.2729
-100.0968,20.4622
-103.3643,20.6389
-100.3590,25.7197
-100.9668,25.4270
-106.4074,31.6831
-100.7242,20.9050
-100.4386,25.6790
-103.4788,25.5636
-103.2545,20.6173
-99.1228,19.6567
-100.9678,25.4909
-101.0159,25.4142
-103.4194,20.6109
-101.5306,27.8927
-100.6528,21.0126
-99.1655,19.6308
-100.1725,25.7588
-104.6984,24.4345
-99.2760,19.4076
-99.2421,19.5666
-93.2966,16.7681
-99.1274,19.3167
-101.1363,19.9601
-109.0221,25.7764
-100.2887,25.7655
-115.5549,32.5924
-99.0757,19.6400
-106.0861,28.6615
-101.0064,25.4545
-106.1502,28.7170
-100.3696,25.6698
-102.7334,21.8430
-117.0479,32.4091
-100.5097,25.6931
-116.5914,31.8480
-98.6387,20.0140
-100.3207,25.6675
-101.0904,25.2654
-98.2743,25.9876
-100.2400,25.8554
-109.0072,25.7796
-117.0592,32.3654
-100.2683,25.6069
-108.9428,25.7996
-104.2583,19.0389
-103.2741,20.6203
-100.1889,25.4952
-102.2888,21.8895
-108.9927,25.7668
-100.4599,25.6653
-98.2905,26.0921
-102.2698,21.8517
-105.2760,20.7107
-102.3077,21.8450
-99.0215,19.2575
-98.9109,20.2175
-99.1357,19.6400
-100.2871,25.7366
-98.2939,26.0731
-104.6377,24.0335
-99.0521,19.5721
-104.4193,29.5516
-100.1985,25.7527
-100.2766,25.7087
-99.0445,19.5667
-116.5828,31.8638
-100.2634,25.7106
-100.9836,25.4579
-100.5909,25.2749
-116.8880,32.5130
-98.3148,26.0447
-100.1361,25.6568
-108.9767,25.7911
-100.9750,25.4152
-93.8736,16.2305
-108.9864,25.7766
-99.1517,19.3329
-100.2430,25.7641
-104.8809,21.5100
-117.0456,32.5227
-103.4356,25.5423
-102.2441,21.8670
-99.0999,20.2467
-98.2943,26.0640
-101.4097,26.7570
-93.4047,16.3470
-100.2450,25.8484
-100.1526,25.7325
-92.2781,17.1102
-117.0615,32.5061
-116.6105,31.8832
-93.1608,16.7565
-99.1107,19.6428
-100.3887,28.3347
-106.1215,28.6031
-101.1903,19.7229
-116.8729,32.5139
-100.3970,25.7652
-100.4021,25.6700
-116.8530,32.5128
-99.3023,19.3503
-116.8470,32.4689
-102.2898,21.8348
-100.7283,20.0194
-105.3472,20.7621
-106.3489,31.6279
-101.1500,19.6943
-106.1183,28.6277
-99.0751,19.3335
-102.2729,22.0757
-102.2960,22.1790
-100.2535,25.7288
-104.8682,21.4768
-116.9091,32.4998
-109.3231,25.8653
-100.4262,25.6749
-100.8826,19.8076
-117.0240,32.5214
-86.8602,21.1572
-106.4565,31.7516
-98.3002,26.0431
-103.6072,20.7316
-103.4448,20.5867
-98.1504,25.5972
-108.9258,25.9469
-100.0855,25.6374
-99.2791,19.3893
-100.2875,25.8260
-108.9828,25.7747
-117.0121,32.5189
-104.2104,19.8057
-103.4232,25.5499
-100.8062,25.4270
-100.1769,25.6686
-100.9548,25.5519
-101.6378,21.1269
-100.1733,25.6950
-106.3859,31.6018
-110.9710,31.1841
-116.8440,32.4700
-102.6932,21.8631
-97.5092,25.8552
-105.2558,20.7457
-99.2460,18.9601
-108.9844,25.8124
-100.5210,28.7020
-99.0534,19.5720
-105.1171,21.8343
-117.0468,32.4827
-115.0736,32.5522
-102.3394,21.2547
-116.6868,31.8866
-104.1544,19.8130
-99.1877,19.4823
-102.5641,20.5413
-99.0064,19.6139
-86.8755,20.9112
-101.7234,21.1369
-114.9992,32.5693
-115.3106,32.4716
-94.4339,18.1497
-98.8201,19.7034
-92.8567,18.1600
-116.5731,31.7198
-101.1438,20.5497
-101.2339,19.6779
-102.2888,21.9665
-116.9273,32.4906
-96.1052,19.1205
-100.7662,20.0453
-104.6802,24.0426
-86.8601,21.1524
-102.3362,20.5276
-117.0291,32.5386
-100.8577,21.2047
-103.5208,25.5685
-92.9133,18.0161
-100.3868,20.6152
-101.1623,19.6644
-87.0811,20.6367
-98.9838,18.7621
-100.4375,20.6166
-99.0891,19.5112
-102.0181,20.3231
-96.7206,18.8081
-102.5762,21.4303
-102.0157,20.3518
-99.2917,20.0583
-87.0715,20.6429
-91.9920,17.5018
-94.9173,17.9591
-116.5835,31.7407
-99.7511,19.3015
-104.6446,24.0159
-100.3920,20.5855
-98.7485,19.7613
-100.1251,19.5953
-103.2887,20.6196
-100.8510,28.3361
-94.5683,17.9919
-108.4623,25.5781
-99.2628,19.3874
-103.2963,20.5387
-92.9514,17.9888
-100.3855,20.5868
-100.5517,28.6540
-103.3209,20.6276
-99.2725,19.6442
-103.3626,20.6456
-103.4318,20.7302
-99.5628,19.3883
-104.6629,24.0163
-98.8840,19.6511
-93.2657,16.2084
-98.7812,20.1177
-100.2211,20.5623
-101.5344,17.6493
-92.3217,17.1637
-99.2086,19.5253
-99.5576,19.2780
-94.0402,18.0863
-98.7761,20.1244
-104.3576,19.7906
-88.2961,18.5322
-98.7704,20.0659
-96.9477,19.5499
-99.1022,19.4171
-102.5735,21.4452
-99.1899,19.5056
-93.1572,17.9800
-98.3141,20.0381
-94.4210,18.1460
-99.9033,16.8665
-102.3182,21.2380
-99.2764,19.3536
-103.3629,20.7048
-93.1872,16.7633
-100.0294,19.8598
-99.0936,19.3558
-96.9700,19.5890
-102.0022,20.3587
-104.6499,24.0488
-97.2376,19.5689
-104.2355,20.2683
-103.7137,19.2213
-98.7622,20.0929
-99.1508,19.6390
-103.7087,19.2682
-100.4629,20.6726
-99.0786,19.4179
-116.5997,31.8279
-115.0746,32.3115
-99.1588,19.3814
-94.9310,17.9213
-99.2289,19.5204
-100.5360,18.2416
-116.9431,32.4240
-103.3795,20.6339
-103.3322,20.6939
-101.5566,17.6576
-116.5643,32.1011
-103.4250,25.5671
-115.1934,32.4188
-102.2911,21.8789
-98.9026,19.5384
-98.9123,19.4108
-99.1461,19.3508
-103.3329,20.6623
-92.9879,17.9878
-100.8532,28.3405
-96.2599,19.1843
-103.6685,19.2737
-99.2687,19.3996
-98.7431,20.1128
-99.6679,19.2895
-106.1143,28.7330
-98.7704,19.1336
-99.1672,19.6308
-99.1762,19.4350
-93.1556,17.8573
-116.5824,31.8687
-101.1889,19.7191
-105.2430,20.6929
-98.8940,19.4813
-100.3810,20.5951
-116.5994,31.8976
-99.0579,19.4093
-102.0366,20.3488
-102.0170,20.3290
-102.5499,20.2947
-102.2507,21.8869
-94.4082,18.0763
-109.0599,25.5969
-100.7748,20.7224
-99.7624,19.5777
-104.6118,24.0572
-93.1865,16.7747
-104.2830,19.0831
-99.2762,19.5463
-96.9296,19.5621
-99.3408,20.0454
-99.7143,19.4055
-102.3237,21.9509
-92.9234,17.9996
-99.1151,19.6726
-99.1779,19.4625
-100.7630,28.4229
-99.2191,18.9238
-99.1714,19.6633
-114.9274,32.6077
-101.1666,19.6841
-100.6539,18.3448
-101.6608,21.1313
-101.7430,21.1823
-115.4354,32.6104
-99.8691,16.8668
-100.9659,20.4729
-103.2802,20.6172
-101.3484,20.6878
-101.5795,21.1069
-86.8604,21.1751
-101.7443,21.1396
-103.3842,20.6742
-99.2040,19.3656
-100.7946,20.5493
-99.2893,19.3593
-104.3515,19.7678
-103.3375,20.6519
-104.4812,21.0567
-100.8031,20.5373
-100.8085,20.4701
-101.4275,26.9003
-96.9289,19.5671
-86.8338,21.1487
-100.2089,25.6648
-99.8338,16.8924
-116.7908,32.4707
-101.5003,27.8741
-116.8660,32.4643
-99.1047,19.4402
-99.0198,19.5963
-100.8954,20.5173
-117.0717,32.5333
-100.9445,21.1549
-99.0535,19.4938
-86.8466,21.1567
-88.9192,18.4593
-104.6673,24.0347
-101.4586,17.6231
-101.3706,20.6526
-98.3506,20.0735
-101.6885,21.0940
-109.7399,27.3351
-101.6350,21.1126
-100.7559,20.9015
-104.6248,24.0469
-99.1657,19.4712
-116.8404,32.4881
-101.6123,19.5396
-100.6926,20.5442
-99.9012,16.8717
-99.1833,19.4433
-104.6517,24.0215
-117.0236,32.4337
-116.9096,32.5456
-99.1903,19.3464
-99.1719,19.2807
-102.1290,20.4344
-103.2685,20.6088
-99.0861,19.4424
-99.0431,19.5913
-100.8220,20.5559
-101.8521,21.0283
-117.0097,32.5329
-100.8346,20.5367
-99.0536,19.6123
-96.9419,19.5920
-100.4143,20.9281
-104.5938,24.0279
-99.0049,19.6594
-99.1398,19.3843
-98.6742,20.0663
-99.1599,19.4120
-100.9720,20.4760
-104.8446,21.4822
-96.1316,19.1598
-101.5980,21.1094
-99.0629,19.3051
-99.0680,19.3643
-104.6716,24.0289
-86.8713,21.1661
-99.1615,19.3646
-101.2847,20.9919
-116.9398,32.5428
-100.8228,20.5682
-96.9101,19.5143
-90.7017,19.5003
-100.7957,20.4352
-104.6626,23.9992
-104.2990,19.0906
-103.4234,20.6721
-100.7442,21.5340
-100.8829,20.5166
-102.3397,20.6820
-102.2745,21.8920
-103.5190,25.5453
-102.2579,21.8552
-101.5091,27.8734
-103.8206,20.3731
-102.2935,21.8479
-117.0136,32.4427
-98.9430,20.2611
-115.3506,32.6441
-103.4140,19.6287
-100.8890,20.5152
-104.6617,24.0041
-103.3660,20.7019
-100.5108,20.1722
-102.3505,20.7053
-105.7219,26.9345
-104.6425,19.4836
-104.4718,19.6052
-99.1855,19.4892
-102.2781,21.7578
-98.7449,20.1046
-104.6308,24.0413
-91.7931,18.6533
-99.6623,20.3743
-100.7532,20.8989
-104.6076,19.7187
-99.1918,19.4012
-99.8788,16.8648
-104.0499,23.9623
-116.8983,32.5116
-100.9805,18.4710
-105.9708,28.6254
-99.2166,19.4464
-104.6349,21.1883
-99.9097,16.8619
-115.1031,32.2855
-99.1553,19.6238
-98.3517,20.0740
-99.2026,19.7130
-102.3585,20.7053
-114.6224,32.4352
-99.2311,19.4591
-99.1575,19.4644
-99.1217,19.3601
-101.8730,21.0286
-103.3717,20.6238
-101.7082,21.1180
-117.0423,32.4324
-99.0549,19.3967
-100.8612,20.2207
-101.2980,20.6718
-99.2459,19.3867
-101.6857,21.1403
-100.8840,20.2460
-116.9875,32.5139
-104.6870,24.0307
-98.4302,21.1361
-101.6295,21.1257
-99.0747,19.3833
-108.9920,25.7953
-104.6641,23.9852
-101.6305,21.1307
-99.1501,19.3705
-98.7422,20.0577
-98.7885,20.0547
-104.4145,29.5626
-86.8579,21.1302
-99.0538,19.5264
-100.8410,20.5493
-99.0362,19.6147
-100.7943,20.4242
-100.8465,20.5495
-102.2802,22.0369
-116.6062,31.8346
-116.8549,32.4755
-100.3778,20.5663
-99.2294,18.9441
-99.6363,19.3058
-100.8196,20.5393
-98.3846,20.0710
-100.8343,20.5545
-101.5928,21.1093
-98.5802,19.7964
-101.6801,21.0847
-100.8000,20.5225
-101.3759,20.6577
-100.5050,18.1617
-99.2334,19.3158
-101.6600,21.1042
-99.2026,19.3334
-115.3888,32.5960
-87.0520,20.6710
-99.1931,19.3381
-100.4231,20.5524
-100.6376,20.4685
-101.7841,21.0256
-103.2834,20.5413
-99.1536,19.3955
-100.4267,20.9638
-98.9608,20.2803
-103.4601,19.7186
-100.7805,20.5477
-98.3623,20.0953
-100.2346,25.6688
-102.3108,21.9075
-100.6284,20.4634
-99.2693,19.4276
-103.3938,25.5179
-100.8393,20.4969
-109.0214,25.7943
-87.0705,20.6381
-99.2128,20.9778
-99.1267,19.2662
-100.8391,20.5500
-101.7060,21.1245
-103.8158,20.3809
-99.2504,18.6904
-99.2147,19.5796
-92.6184,16.7129
-99.0636,19.5164
-101.3453,20.6505
-98.4247,18.9177
-103.4776,19.6804
-100.7038,20.0396
-100.8100,20.5101
-93.2696,16.1832
-99.2148,20.0008
-98.9406,20.2755
-99.5915,19.3493
-100.9553,20.5131
-99.8367,16.8852
-101.6420,21.1380
-99.1490,19.6850
-99.1468,19.4743
-116.8828,32.4938
-100.3387,25.7976
-100.7527,20.6990
-110.3119,24.1619
-100.8220,20.5519
-100.4701,20.5721
-99.0994,19.4944
-101.6406,21.1064
-103.4839,20.7181
-87.4528,20.2120
-102.2514,21.8710
-115.5245,32.6220
-100.7303,20.0040
-101.3493,20.7142
-104.6227,24.0123
-103.4794,19.7031
-100.8092,20.4783
-99.1114,19.4477
-106.1029,28.6024
-102.2674,21.9277
-106.0918,28.6120
-101.4351,20.9383
-104.7765,24.5255
-104.6252,24.0216
-103.4563,20.7771
-103.6252,23.6428
-99.5743,19.2876
-98.9445,20.2847
-100.5931,21.2938
-115.4442,32.6668
-99.2029,18.9572
-103.9847,23.7404
-100.7593,20.7195
-99.0656,19.6182
-99.2215,20.0120
-98.7458,20.0800
-98.8975,19.5233
-103.3460,20.6623
-99.9617,16.9038
-103.3771,20.6670
-100.8621,20.2210
-103.3903,25.5171
-93.2831,16.3858
-106.1339,28.7440
-98.3033,26.0869
-100.2366,25.7190
-100.2215,25.6917
-100.3398,21.0236
-101.7059,20.4086
-99.2061,19.6706
-93.2798,16.2729
-101.0039,20.4561
-100.3989,25.6607
-101.2054,20.5793
-117.0607,32.3488
-106.0890,28.6793
-100.7869,20.6255
-100.7989,25.6332
-105.4810,28.1698
-103.6369,23.6079
-99.0578,19.3971
-100.3057,25.7914
-100.5763,25.7825
-100.4303,20.9700
-103.9674,20.9097
-100.7617,20.2868
-103.4685,19.6921
-99.0856,19.4432
-103.4867,19.7017
-102.2919,21.8475
-100.9101,19.9631
-98.7875,20.0802
-101.8567,20.9978
-101.3780,20.6451
-116.9288,32.4646
-104.3678,19.7631
-101.4344,20.6640
-99.1806,19.3974
-103.3544,20.6953
-99.0841,19.4650
-100.8480,20.5275
-102.3351,21.9895
-102.2451,21.9834
-99.1430,19.2823
-99.0817,19.5252
-100.7548,20.5190
-100.7700,20.3058
-102.2423,21.8752
-93.8592,16.2119
-101.1482,19.7207
-98.9726,19.8402
-100.8188,20.5098
-100.6693,18.3560
-101.4730,21.6355
-99.6487,20.3657
-115.4623,32.6327
-99.0922,19.4504
-93.2110,15.6746
-100.7626,20.9152
-99.1217,19.4166
-103.9702,20.7048
-100.7899,21.0228
-100.4569,25.6927
-99.0166,20.2833
-100.8455,20.5389
-101.1778,19.7052
-99.0640,19.3333
-98.5890,19.7550
-98.9652,19.3473
-101.6606,21.1016
-101.3749,20.6717
-100.9646,20.4897
-100.4206,20.5543
-104.3629,19.1194
-100.8231,20.5217
-100.7848,20.5360
-104.6495,24.0280
-98.4595,20.0548
-102.3162,21.8560
-101.6464,21.1101
-100.8344,20.5194
-99.1947,20.0131
-104.7008,24.0000
-99.2147,19.4621
-101.2012,21.4570
-101.3596,20.6919
-111.1404,30.5556
-86.8774,21.1404
-100.0759,21.1402
-105.2927,21.5420
-104.3787,21.0375
-116.8883,32.5150
-101.6703,21.1518
-116.9454,32.5184
-100.7315,22.0474
-99.2680,19.4014
-98.9914,19.6023
-99.0973,19.4114
-100.2943,25.6540
-100.7536,20.2701
-115.4844,32.6620
-100.4662,20.6318
-86.8723,21.1332
-101.6132,21.1020
-99.1162,23.7608
-103.3460,20.6681
-99.1199,19.4362
-100.6100,20.4435
-98.3656,20.0961
-98.2652,26.0315
-116.8846,32.5008
-96.3113,19.3228
-101.6944,21.0318
-101.7007,20.4331
-99.2458,19.3798
-101.0238,21.7003
-92.1023,16.9183
-90.7091,19.6515
-99.0649,19.4028
-101.3299,20.6668
-100.8677,21.1946
-105.2557,21.0309
-99.0443,19.5800
-110.3116,24.1541
-104.4506,19.6114
-99.2096,19.4413
-100.8209,20.5663
-103.6008,19.8824
-116.8536,32.4905
-102.1456,20.4490
-101.6791,21.1350
-99.1250,19.2930
-104.6455,24.0161
-101.6071,17.7276
-103.5103,20.4854
-104.2419,23.8444
-115.4234,32.5696
-101.6672,21.1181
-101.6769,21.1474
-99.1470,19.6267
-99.8469,16.8375
-99.0332,19.6007
-86.8745,21.1557
-103.3100,20.6857
-116.6229,31.8724
-102.2314,22.3446
-103.3872,20.7398
-103.2827,20.6411
-103.3995,20.7268
-101.6904,21.1376
-104.5952,23.9815
-100.9305,29.3082
-99.1832,19.5444
-99.2350,19.4845
-104.6337,24.0271
-98.8802,19.5056
-99.0333,18.8923
-102.0944,20.6703
-101.1370,27.8724
-106.4099,23.2336
-98.8120,19.0316
-87.4460,20.2163
-86.9346,20.4988
-99.2381,19.6176
-99.9449,19.7274
-99.4422,19.1793
-100.4007,25.7745
-100.9607,22.1098
-98.9893,19.3543
-103.2481,19.6805
-103.2852,20.5132
-102.5119,20.3227
-99.6174,19.2524
-101.2601,19.9849
-106.0764,28.6334
-100.0224,25.2791
-100.5929,21.2851
-103.3181,25.5341
-109.9642,22.9073
-99.2338,19.6097
-105.7602,26.9154
-99.6732,19.2818
-99.1256,19.3166
-99.0337,19.4024
-102.5514,21.4591
-103.3936,20.4220
-98.8167,19.2059
-98.7691,20.1050
-99.1792,19.4448
-99.6706,19.2791
-106.5089,31.7257
-101.5000,20.3498
-99.0315,19.3890
-103.2597,20.6866
-101.7051,21.1303
-101.3522,20.6577
-109.7075,23.1602
-106.0295,28.6234
-103.3760,20.7390
-99.1723,19.6191
-99.1274,19.3390
-88.2869,18.5177
-99.2056,19.5515
-99.6186,19.2388
-103.3563,20.5510
-96.7060,17.0487
-102.2930,21.2810
-100.1301,19.2238
-106.4631,31.7000
-103.3204,20.7142
-117.0351,32.5353
-103.4558,20.5721
-103.3297,20.6743
-99.1444,19.4903
-103.3351,19.6304
-98.1498,22.5504
-98.9304,19.2931
-103.4722,20.5441
-92.3490,17.5566
-102.0245,21.7555
-103.3195,20.7005
-98.8795,19.2607
-105.2258,20.6778
-93.6421,16.6854
-86.8776,21.1271
-99.8956,19.7870
-86.8532,21.1843
-98.3950,20.0713
-86.8592,21.1721
-99.1036,19.5248
-99.6690,19.3205
-99.1594,23.7427
-87.0698,20.6605
-93.0137,16.7161
-103.2940,20.5968
-101.2853,19.6898
-98.9766,19.3659
-99.1637,19.3074
-102.0113,19.9140
-103.4530,20.6694
-86.8931,20.8544
-103.4320,20.6313
-103.7184,19.2579
-103.2943,20.6722
-101.6826,21.1602
-99.0426,19.4843
-100.0136,19.9519
-98.8946,19.4810
-99.2966,19.5579
-117.0315,32.5316
-98.9646,18.8029
-103.4444,20.6491
-100.9912,22.1399
-98.8884,19.2737
-93.0835,16.7477
-103.5165,20.4562
-101.6739,21.1426
-99.6603,18.2528
-99.1886,19.5352
-100.7797,20.5162
-103.3542,20.5825
-102.3794,19.0889
-102.3465,21.8042
-99.7339,19.2895
-100.1672,25.7410
-100.7470,22.0998
-103.4092,20.7097
-109.7118,23.1060
-103.4475,20.7039
-93.0839,16.7414
-87.1019,20.6126
-101.6872,21.1338
-101.2012,19.7245
-103.3469,20.7044
-103.5403,20.7293
-102.7593,20.8036
-87.0798,20.6576
-99.9510,19.7145
-103.3143,20.6247
-99.1542,19.3806
-103.4130,20.6348
-103.7442,19.2539
-87.0765,20.6458
-103.2221,20.5854
-99.0824,19.3540
-103.3312,20.6830
-102.7400,20.8434
-105.3070,23.8515
-99.9059,16.8576
-100.3680,20.6000
-102.0209,21.7956
-86.8502,21.1388
-98.1636,18.9600
-99.1546,19.5395
-99.2164,19.4542
-99.0121,21.9866
-101.0106,22.2065
-99.3067,19.6187
-100.0250,19.2522
-103.3991,20.7409
-102.4428,21.1995
-102.1083,19.8473
-96.7176,19.4470
-99.2262,19.5340
-100.1638,25.6423
-116.6079,31.8691
-86.8273,21.1701
-105.2225,20.6219
-102.5770,21.5378
-103.4200,20.6857
